id,name,score1,score2
3811,student_3811,52,89
3812,student_3812,71,54
3813,student_3813,97,60
3814,student_3814,69,51
3815,student_3815,85,84
3816,student_3816,62,85
3817,student_3817,98,96
3818,student_3818,79,62
3819,student_3819,57,100
3820,student_3820,55,93
3821,student_3821,88,58
3822,student_3822,90,68
3823,student_3823,53,91
3824,student_3824,65,63
3825,student_3825,82,95
3826,student_3826,66,79
3827,student_3827,76,90
3828,student_3828,92,94
3829,student_3829,100,81
3830,student_3830,63,84
3831,student_3831,97,78
3832,student_3832,79,54
3833,student_3833,73,83
3834,student_3834,50,89
3835,student_3835,78,90
3836,student_3836,62,96
3837,student_3837,64,86
3838,student_3838,90,82
3839,student_3839,54,57
3840,student_3840,96,95
3841,student_3841,65,86
3842,student_3842,69,60
3843,student_3843,87,94
3844,student_3844,59,58
3845,student_3845,99,97
3846,student_3846,64,78
3847,student_3847,59,78
3848,student_3848,57,75
3849,student_3849,71,81
3850,student_3850,79,65
3851,student_3851,92,58
3852,student_3852,94,64
3853,student_3853,99,77
3854,student_3854,61,54
3855,student_3855,81,86
3856,student_3856,68,71
3857,student_3857,72,74
3858,student_3858,53,60
3859,student_3859,77,65
3860,student_3860,71,55
3861,student_3861,56,91
3862,student_3862,59,75
3863,student_3863,68,85
3864,student_3864,51,77
3865,student_3865,54,70
3866,student_3866,74,91
3867,student_3867,84,94
3868,student_3868,59,69
3869,student_3869,80,87
3870,student_3870,85,68
3871,student_3871,63,83
3872,student_3872,68,57
3873,student_3873,64,52
3874,student_3874,85,63
3875,student_3875,71,89
3876,student_3876,78,91
3877,student_3877,92,59
3878,student_3878,75,62
3879,student_3879,88,83
3880,student_3880,73,91
3881,student_3881,50,72
3882,student_3882,90,93
3883,student_3883,56,83
3884,student_3884,92,61
3885,student_3885,53,53
3886,student_3886,59,69
3887,student_3887,100,84
3888,student_3888,57,58
3889,student_3889,94,95
3890,student_3890,77,59
3891,student_3891,91,59
3892,student_3892,69,62
3893,student_3893,64,65
3894,student_3894,63,82
3895,student_3895,86,87
3896,student_3896,91,52
3897,student_3897,78,70
3898,student_3898,60,72
3899,student_3899,85,53
3900,student_3900,53,89
3901,student_3901,72,97
3902,student_3902,82,85
3903,student_3903,64,98
3904,student_3904,78,100
3905,student_3905,55,51
3906,student_3906,81,61
3907,student_3907,85,70
3908,student_3908,66,64
3909,student_3909,92,84
3910,student_3910,97,81
3911,student_3911,82,80
3912,student_3912,52,70
3913,student_3913,70,96
3914,student_3914,56,82
3915,student_3915,100,64
3916,student_3916,54,93
3917,student_3917,82,86
3918,student_3918,85,60
3919,student_3919,82,72
3920,student_3920,83,59
3921,student_3921,97,100
3922,student_3922,73,68
3923,student_3923,69,61
3924,student_3924,98,76
3925,student_3925,65,80
3926,student_3926,56,90
3927,student_3927,73,72
3928,student_3928,78,80
3929,student_3929,52,88
3930,student_3930,94,53
3931,student_3931,53,85
3932,student_3932,52,64
3933,student_3933,80,91
3934,student_3934,72,87
3935,student_3935,66,84
3936,student_3936,52,55
3937,student_3937,89,90
3938,student_3938,71,85
3939,student_3939,64,89
3940,student_3940,51,86
3941,student_3941,66,78
3942,student_3942,69,96
3943,student_3943,69,73
3944,student_3944,69,71
3945,student_3945,63,87
3946,student_3946,90,63
3947,student_3947,100,62
3948,student_3948,99,66
3949,student_3949,86,74
3950,student_3950,99,84
3951,student_3951,53,61
3952,student_3952,90,53
3953,student_3953,52,80
3954,student_3954,82,76
3955,student_3955,82,84
3956,student_3956,94,94
3957,student_3957,80,68
3958,student_3958,94,92
3959,student_3959,55,69
3960,student_3960,78,53
3961,student_3961,56,52
3962,student_3962,63,52
3963,student_3963,63,89
3964,student_3964,61,50
3965,student_3965,55,72
3966,student_3966,94,99
3967,student_3967,80,83
3968,student_3968,96,92
3969,student_3969,64,87
3970,student_3970,76,59
3971,student_3971,55,78
3972,student_3972,94,78
3973,student_3973,64,94
3974,student_3974,87,86
3975,student_3975,86,58
3976,student_3976,69,85
3977,student_3977,55,97
3978,student_3978,67,93
3979,student_3979,83,82
3980,student_3980,88,64
3981,student_3981,58,79
3982,student_3982,95,62
3983,student_3983,89,50
3984,student_3984,82,98
3985,student_3985,82,98
3986,student_3986,62,69
3987,student_3987,54,99
3988,student_3988,84,51
3989,student_3989,57,89
3990,student_3990,74,51
3991,student_3991,78,50
3992,student_3992,57,91
3993,student_3993,71,54
3994,student_3994,54,97
3995,student_3995,62,74
3996,student_3996,66,69
3997,student_3997,87,71
3998,student_3998,99,64
3999,student_3999,73,87
4000,student_4000,75,67
4001,student_4001,58,50
4002,student_4002,66,54
4003,student_4003,83,81
4004,student_4004,84,64
4005,student_4005,50,78
4006,student_4006,50,57
4007,student_4007,50,78
4008,student_4008,93,79
4009,student_4009,66,87
4010,student_4010,52,97
4011,student_4011,82,82
4012,student_4012,50,71
4013,student_4013,62,71
4014,student_4014,55,52
4015,student_4015,59,69
4016,student_4016,59,56
4017,student_4017,80,72
4018,student_4018,97,79
4019,student_4019,73,98
4020,student_4020,77,55
4021,student_4021,71,83
4022,student_4022,100,56
4023,student_4023,61,78
4024,student_4024,54,81
4025,student_4025,99,54
4026,student_4026,70,70
4027,student_4027,60,92
4028,student_4028,100,67
4029,student_4029,92,96
4030,student_4030,54,63
4031,student_4031,85,72
4032,student_4032,60,94
4033,student_4033,81,83
4034,student_4034,78,61
4035,student_4035,51,68
4036,student_4036,87,67
4037,student_4037,66,53
4038,student_4038,65,95
4039,student_4039,94,53
4040,student_4040,94,63
4041,student_4041,50,87
4042,student_4042,69,81
4043,student_4043,80,69
4044,student_4044,83,56
4045,student_4045,62,93
4046,student_4046,77,93
4047,student_4047,93,58
4048,student_4048,84,73
4049,student_4049,52,76
4050,student_4050,96,50
4051,student_4051,79,63
4052,student_4052,82,92
4053,student_4053,78,54
4054,student_4054,92,88
4055,student_4055,86,50
4056,student_4056,51,56
4057,student_4057,61,94
4058,student_4058,77,61
4059,student_4059,65,81
4060,student_4060,71,74
4061,student_4061,89,99
4062,student_4062,80,76
4063,student_4063,78,64
4064,student_4064,96,82
4065,student_4065,73,86
4066,student_4066,55,58
4067,student_4067,73,74
4068,student_4068,60,96
4069,student_4069,50,72
4070,student_4070,64,61
4071,student_4071,69,51
4072,student_4072,92,56
4073,student_4073,84,82
4074,student_4074,72,67
4075,student_4075,92,85
4076,student_4076,89,66
4077,student_4077,88,70
4078,student_4078,89,76
4079,student_4079,62,52
4080,student_4080,88,99
4081,student_4081,52,87
4082,student_4082,88,59
4083,student_4083,55,80
4084,student_4084,87,79
4085,student_4085,79,62
4086,student_4086,51,84
4087,student_4087,56,91
4088,student_4088,64,94
4089,student_4089,69,82
4090,student_4090,96,82
4091,student_4091,92,58
4092,student_4092,91,54
4093,student_4093,50,67
4094,student_4094,54,87
4095,student_4095,96,72
4096,student_4096,58,70
4097,student_4097,64,86
4098,student_4098,78,100
4099,student_4099,80,65
4100,student_4100,58,64
4101,student_4101,93,50
4102,student_4102,82,53
4103,student_4103,75,66
4104,student_4104,58,58
4105,student_4105,75,66
4106,student_4106,78,84
4107,student_4107,91,100
4108,student_4108,70,64
4109,student_4109,60,56
4110,student_4110,74,87
4111,student_4111,63,98
4112,student_4112,54,58
4113,student_4113,90,73
4114,student_4114,55,65
4115,student_4115,90,59
4116,student_4116,92,56
4117,student_4117,58,97
4118,student_4118,61,87
4119,student_4119,95,69
4120,student_4120,81,53
4121,student_4121,65,100
4122,student_4122,91,65
4123,student_4123,89,92
4124,student_4124,50,86
4125,student_4125,90,100
4126,student_4126,72,73
4127,student_4127,71,67
4128,student_4128,72,98
4129,student_4129,60,53
4130,student_4130,83,69
4131,student_4131,58,91
4132,student_4132,80,98
4133,student_4133,71,95
4134,student_4134,54,70
4135,student_4135,61,71
4136,student_4136,75,64
4137,student_4137,58,88
4138,student_4138,59,64
4139,student_4139,96,77
4140,student_4140,71,60
4141,student_4141,83,85
4142,student_4142,92,56
4143,student_4143,55,60
4144,student_4144,85,64
4145,student_4145,86,68
4146,student_4146,58,61
4147,student_4147,89,53
4148,student_4148,98,54
4149,student_4149,60,97
4150,student_4150,95,98
4151,student_4151,80,76
4152,student_4152,65,99
4153,student_4153,82,87
4154,student_4154,72,67
4155,student_4155,79,75
4156,student_4156,71,72
4157,student_4157,72,71
4158,student_4158,76,92
4159,student_4159,82,92
4160,student_4160,90,56
4161,student_4161,92,66
4162,student_4162,57,93
4163,student_4163,51,70
4164,student_4164,67,57
4165,student_4165,58,80
4166,student_4166,58,66
4167,student_4167,97,86
4168,student_4168,72,93
4169,student_4169,93,55
4170,student_4170,83,62
4171,student_4171,59,85
4172,student_4172,52,64
4173,student_4173,68,70
4174,student_4174,75,70
4175,student_4175,95,84
4176,student_4176,77,70
4177,student_4177,62,50
4178,student_4178,95,85
4179,student_4179,77,63
4180,student_4180,55,73
4181,student_4181,72,79
4182,student_4182,54,70
4183,student_4183,71,100
4184,student_4184,74,56
4185,student_4185,91,68
4186,student_4186,68,56
4187,student_4187,95,99
4188,student_4188,89,91
4189,student_4189,70,91
4190,student_4190,95,98
4191,student_4191,70,76
4192,student_4192,86,60
4193,student_4193,71,80
4194,student_4194,78,100
4195,student_4195,53,95
4196,student_4196,51,83
4197,student_4197,87,58
4198,student_4198,95,69
4199,student_4199,77,51
4200,student_4200,73,67
4201,student_4201,77,55
4202,student_4202,72,50
4203,student_4203,95,92
4204,student_4204,52,91
4205,student_4205,63,98
4206,student_4206,82,55
4207,student_4207,52,84
4208,student_4208,62,69
4209,student_4209,86,84
4210,student_4210,62,98
4211,student_4211,84,83
4212,student_4212,96,69
4213,student_4213,73,79
4214,student_4214,88,87
4215,student_4215,84,90
4216,student_4216,74,58
4217,student_4217,86,83
4218,student_4218,54,100
4219,student_4219,89,57
4220,student_4220,60,74
4221,student_4221,73,66
4222,student_4222,97,60
4223,student_4223,53,97
4224,student_4224,70,90
4225,student_4225,57,87
4226,student_4226,79,100
4227,student_4227,58,88
4228,student_4228,61,67
4229,student_4229,73,52
4230,student_4230,81,95
4231,student_4231,75,83
4232,student_4232,97,96
4233,student_4233,90,72
4234,student_4234,78,90
4235,student_4235,70,59
4236,student_4236,52,50
4237,student_4237,94,99
4238,student_4238,53,58
4239,student_4239,95,95
4240,student_4240,82,76
4241,student_4241,55,66
4242,student_4242,68,58
4243,student_4243,72,54
4244,student_4244,70,51
4245,student_4245,83,87
4246,student_4246,80,77
4247,student_4247,71,85
4248,student_4248,93,87
4249,student_4249,99,94
4250,student_4250,81,82
4251,student_4251,96,84
4252,student_4252,95,85
4253,student_4253,96,100
4254,student_4254,92,96
4255,student_4255,54,92
4256,student_4256,52,80
4257,student_4257,78,63
4258,student_4258,73,84
4259,student_4259,75,72
4260,student_4260,80,99
4261,student_4261,94,100
4262,student_4262,86,94
4263,student_4263,64,57
4264,student_4264,97,70
4265,student_4265,97,66
4266,student_4266,54,77
4267,student_4267,64,87
4268,student_4268,100,58
4269,student_4269,51,62
4270,student_4270,99,71
4271,student_4271,51,96
4272,student_4272,93,82
4273,student_4273,87,87
4274,student_4274,60,53
4275,student_4275,90,92
4276,student_4276,97,87
4277,student_4277,92,62
4278,student_4278,89,91
4279,student_4279,53,90
4280,student_4280,99,50
4281,student_4281,84,82
4282,student_4282,75,57
4283,student_4283,93,69
4284,student_4284,57,79
4285,student_4285,91,55
4286,student_4286,83,54
4287,student_4287,65,59
4288,student_4288,70,75
4289,student_4289,59,83
4290,student_4290,55,64
4291,student_4291,93,67
4292,student_4292,83,78
4293,student_4293,50,60
4294,student_4294,54,55
4295,student_4295,99,87
4296,student_4296,90,73
4297,student_4297,91,73
4298,student_4298,56,90
4299,student_4299,86,66
4300,student_4300,65,59
4301,student_4301,56,97
4302,student_4302,63,56
4303,student_4303,59,51
4304,student_4304,90,51
4305,student_4305,81,82
4306,student_4306,98,71
4307,student_4307,93,60
4308,student_4308,74,64
4309,student_4309,71,63
4310,student_4310,87,59
4311,student_4311,51,88
4312,student_4312,83,76
4313,student_4313,57,81
4314,student_4314,60,87
4315,student_4315,62,53
4316,student_4316,89,97
4317,student_4317,95,72
4318,student_4318,100,93
4319,student_4319,92,61
4320,student_4320,85,78
4321,student_4321,100,92
4322,student_4322,58,74
4323,student_4323,79,58
4324,student_4324,97,97
4325,student_4325,90,82
4326,student_4326,100,100
4327,student_4327,88,93
4328,student_4328,87,75
4329,student_4329,59,96
4330,student_4330,81,87
4331,student_4331,56,67
4332,student_4332,56,58
4333,student_4333,82,71
4334,student_4334,80,90
4335,student_4335,80,83
4336,student_4336,99,82
4337,student_4337,74,59
4338,student_4338,60,76
4339,student_4339,89,98
4340,student_4340,90,60
4341,student_4341,80,58
4342,student_4342,87,83
4343,student_4343,88,77
4344,student_4344,87,83
4345,student_4345,51,73
4346,student_4346,64,74
4347,student_4347,88,98
4348,student_4348,84,56
4349,student_4349,52,75
4350,student_4350,72,87
4351,student_4351,95,59
4352,student_4352,59,89
4353,student_4353,53,69
4354,student_4354,63,79
4355,student_4355,60,80
4356,student_4356,91,100
4357,student_4357,55,81
4358,student_4358,55,68
4359,student_4359,97,77
4360,student_4360,81,83
4361,student_4361,95,81
4362,student_4362,89,77
4363,student_4363,98,52
4364,student_4364,62,98
4365,student_4365,93,76
4366,student_4366,96,91
4367,student_4367,64,89
4368,student_4368,92,71
4369,student_4369,87,82
4370,student_4370,64,95
4371,student_4371,57,94
4372,student_4372,73,72
4373,student_4373,95,98
4374,student_4374,88,91
4375,student_4375,54,56
4376,student_4376,62,54
4377,student_4377,53,85
4378,student_4378,62,57
4379,student_4379,79,81
4380,student_4380,81,84
4381,student_4381,56,74
4382,student_4382,67,55
4383,student_4383,64,98
4384,student_4384,73,97
4385,student_4385,78,87
4386,student_4386,86,71
4387,student_4387,74,80
4388,student_4388,91,50
4389,student_4389,85,99
4390,student_4390,55,85
4391,student_4391,55,60
4392,student_4392,79,93
4393,student_4393,98,77
4394,student_4394,98,86
4395,student_4395,60,100
4396,student_4396,76,97
4397,student_4397,68,74
4398,student_4398,99,84
4399,student_4399,69,100
4400,student_4400,88,91
4401,student_4401,90,59
4402,student_4402,88,52
4403,student_4403,66,72
4404,student_4404,99,83
4405,student_4405,78,98
4406,student_4406,68,61
4407,student_4407,51,76
4408,student_4408,66,83
4409,student_4409,98,55
4410,student_4410,63,58
4411,student_4411,77,67
4412,student_4412,57,58
4413,student_4413,88,74
4414,student_4414,61,57
4415,student_4415,57,55
4416,student_4416,61,82
4417,student_4417,87,65
4418,student_4418,81,77
4419,student_4419,58,70
4420,student_4420,95,82
4421,student_4421,91,93
4422,student_4422,82,67
4423,student_4423,71,90
4424,student_4424,67,67
4425,student_4425,50,78
4426,student_4426,64,62
4427,student_4427,69,96
4428,student_4428,68,51
4429,student_4429,71,83
4430,student_4430,65,94
4431,student_4431,67,82
4432,student_4432,65,63
4433,student_4433,92,74
4434,student_4434,83,67
4435,student_4435,62,95
4436,student_4436,99,71
4437,student_4437,50,58
4438,student_4438,86,99
4439,student_4439,79,51
4440,student_4440,79,97
4441,student_4441,51,85
4442,student_4442,63,67
4443,student_4443,89,56
4444,student_4444,75,63
4445,student_4445,52,66
4446,student_4446,73,83
4447,student_4447,68,83
4448,student_4448,69,59
4449,student_4449,52,50
4450,student_4450,69,74
4451,student_4451,100,62
4452,student_4452,78,100
4453,student_4453,51,77
4454,student_4454,75,75
4455,student_4455,75,68
4456,student_4456,68,78
4457,student_4457,75,94
4458,student_4458,92,77
4459,student_4459,82,86
4460,student_4460,70,81
4461,student_4461,51,54
4462,student_4462,60,74
4463,student_4463,74,79
4464,student_4464,57,80
4465,student_4465,73,66
4466,student_4466,95,71
4467,student_4467,77,82
4468,student_4468,67,81
4469,student_4469,69,93
4470,student_4470,61,90
4471,student_4471,51,91
4472,student_4472,56,59
4473,student_4473,73,80
4474,student_4474,67,92
4475,student_4475,54,75
4476,student_4476,95,75
4477,student_4477,97,68
4478,student_4478,82,100
4479,student_4479,99,73
4480,student_4480,52,61
4481,student_4481,68,64
4482,student_4482,91,82
4483,student_4483,94,87
4484,student_4484,79,67
4485,student_4485,73,63
4486,student_4486,63,96
4487,student_4487,63,55
4488,student_4488,68,63
4489,student_4489,52,91
4490,student_4490,64,60
4491,student_4491,50,71
4492,student_4492,97,91
4493,student_4493,81,94
4494,student_4494,75,81
4495,student_4495,68,55
4496,student_4496,79,99
4497,student_4497,50,52
4498,student_4498,70,64
4499,student_4499,82,93
4500,student_4500,65,53
4501,student_4501,87,78
4502,student_4502,82,57
4503,student_4503,79,100
4504,student_4504,76,98
4505,student_4505,58,95
4506,student_4506,88,69
4507,student_4507,100,52
4508,student_4508,73,100
4509,student_4509,93,65
4510,student_4510,65,93
4511,student_4511,87,92
4512,student_4512,71,87
4513,student_4513,88,87
4514,student_4514,80,65
4515,student_4515,74,55
4516,student_4516,59,65
4517,student_4517,50,76
